SMILES,Protein,ChEMBL ID,Name,canonical_smiles,Molecular Weight,LogP,HBA,HBD,TPSA,target_chembl_id,binding_affinity,standard_type,standard_value,standard_units,not_measured
O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,Epidermal growth factor receptor,CHEMBL394463,,O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,339.42,3.29,3.0,1.0,57.61,CHEMBL203,0.0,,,,1
O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,339.42,3.29,3.0,1.0,57.61,CHEMBL279,0.0,,,,1
O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,Estrogen receptor,CHEMBL1766976,,O=S(=O)(c1cccc2ccccc12)N1CCc2ccc(O)cc2C1,339.42,3.29,3.0,1.0,57.61,CHEMBL206,3.22,EC50,600000.0,nM,0
Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl,Epidermal growth factor receptor,CHEMBL394463,,Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl,358.85,4.53,6.0,1.0,55.35,CHEMBL203,0.0,,,,1
Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl,358.85,4.53,6.0,1.0,55.35,CHEMBL279,0.0,,,,1
Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl,Estrogen receptor,CHEMBL1505467,,Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl,358.85,4.53,6.0,1.0,55.35,CHEMBL206,4.56,IC50,27467.17,nM,0
Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,Epidermal growth factor receptor,CHEMBL394463,,Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,227.22,2.91,4.0,2.0,66.49,CHEMBL203,0.0,,,,1
Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,227.22,2.91,4.0,2.0,66.49,CHEMBL279,0.0,,,,1
Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,Estrogen receptor,CHEMBL187673,,Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,227.22,2.91,4.0,2.0,66.49,CHEMBL206,6.04,IC50,902.0,nM,0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,Epidermal growth factor receptor,CHEMBL394463,,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,496.82,9.27,2.0,2.0,40.46,CHEMBL203,0.0,,,,1
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,496.82,9.27,2.0,2.0,40.46,CHEMBL279,0.0,,,,1
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,Estrogen receptor,CHEMBL1628029,,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,496.82,9.27,2.0,2.0,40.46,CHEMBL206,6.71,IC50,193.0,nM,0
Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,Epidermal growth factor receptor,CHEMBL394463,,Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,227.22,2.91,4.0,2.0,66.49,CHEMBL203,0.0,,,,1
Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,227.22,2.91,4.0,2.0,66.49,CHEMBL279,0.0,,,,1
Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,Estrogen receptor,CHEMBL187392,,Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,227.22,2.91,4.0,2.0,66.49,CHEMBL206,5.91,IC50,1227.0,nM,0
COC(=O)c1cc2ccsc2n1CC(=O)Nc1ccc(N(C)C)cc1,Epidermal growth factor receptor,CHEMBL394463,,COC(=O)c1cc2ccsc2n1CC(=O)Nc1ccc(N(C)C)cc1,357.44,3.19,6.0,1.0,63.57,CHEMBL203,0.0,,,,1
COC(=O)c1cc2ccsc2n1CC(=O)Nc1ccc(N(C)C)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,COC(=O)c1cc2ccsc2n1CC(=O)Nc1ccc(N(C)C)cc1,357.44,3.19,6.0,1.0,63.57,CHEMBL279,0.0,,,,1
COC(=O)c1cc2ccsc2n1CC(=O)Nc1ccc(N(C)C)cc1,Estrogen receptor,CHEMBL1377389,,COC(=O)c1cc2ccsc2n1CC(=O)Nc1ccc(N(C)C)cc1,357.44,3.19,6.0,1.0,63.57,CHEMBL206,4.33,IC50,47259.62,nM,0
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,Epidermal growth factor receptor,CHEMBL394463,,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,503.62,5.35,7.0,2.0,71.39,CHEMBL203,0.0,,,,1
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,503.62,5.35,7.0,2.0,71.39,CHEMBL279,0.0,,,,1
Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,Estrogen receptor,CHEMBL1083179,,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,503.62,5.35,7.0,2.0,71.39,CHEMBL206,6.96,IC50,111.0,nM,0
O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,Epidermal growth factor receptor,CHEMBL394463,,O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,443.54,5.36,5.0,1.0,59.0,CHEMBL203,0.0,,,,1
O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,443.54,5.36,5.0,1.0,59.0,CHEMBL279,0.0,,,,1
O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,Estrogen receptor,CHEMBL285632,,O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,443.54,5.36,5.0,1.0,59.0,CHEMBL206,6.75,IC50,179.0,nM,0
C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,Epidermal growth factor receptor,CHEMBL394463,,C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,381.47,4.21,5.0,1.0,59.0,CHEMBL203,0.0,,,,1
C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,381.47,4.21,5.0,1.0,59.0,CHEMBL279,0.0,,,,1
C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,Estrogen receptor,CHEMBL280538,,C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,381.47,4.21,5.0,1.0,59.0,CHEMBL206,5.45,IC50,3563.0,nM,0
CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,Epidermal growth factor receptor,CHEMBL394463,,CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,293.46,4.17,4.0,1.0,47.04,CHEMBL203,0.0,,,,1
CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,293.46,4.17,4.0,1.0,47.04,CHEMBL279,0.0,,,,1
CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,Estrogen receptor,CHEMBL492262,,CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,293.46,4.17,4.0,1.0,47.04,CHEMBL206,5.16,IC50,6900.0,nM,0
O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,Epidermal growth factor receptor,CHEMBL394463,,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,255.23,1.9,4.0,2.0,77.84,CHEMBL203,0.0,,,,1
O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,255.23,1.9,4.0,2.0,77.84,CHEMBL279,0.0,,,,1
O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,Estrogen receptor,CHEMBL234524,,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,255.23,1.9,4.0,2.0,77.84,CHEMBL206,7.08,IC50,84.0,nM,0
Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1,Epidermal growth factor receptor,CHEMBL394463,,Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1,300.36,4.61,2.0,2.0,40.46,CHEMBL203,0.0,,,,1
Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1,300.36,4.61,2.0,2.0,40.46,CHEMBL279,0.0,,,,1
Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1,Estrogen receptor,CHEMBL48352,,Oc1ccc(C2=C(c3ccccc3)c3ccc(O)cc3C2)cc1,300.36,4.61,2.0,2.0,40.46,CHEMBL206,8.37,EC50,4.3,nM,0
O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,Epidermal growth factor receptor,CHEMBL394463,,O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,300.12,4.31,3.0,2.0,52.82,CHEMBL203,0.0,,,,1
O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,Vascular endothelial growth factor receptor 2,CHEMBL86531,,O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,300.12,4.31,3.0,2.0,52.82,CHEMBL279,0.0,,,,1
O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,Estrogen receptor,CHEMBL438516,,O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,300.12,4.31,3.0,2.0,52.82,CHEMBL206,6.57,IC50,270.0,nM,0
CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,Epidermal growth factor receptor,CHEMBL394463,,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,423.43,2.73,7.0,3.0,130.23,CHEMBL203,0.0,,,,1
CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,423.43,2.73,7.0,3.0,130.23,CHEMBL279,0.0,,,,1
CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,Estrogen receptor,CHEMBL377295,,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,423.43,2.73,7.0,3.0,130.23,CHEMBL206,5.24,IC50,5729.13,nM,0
CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2,Epidermal growth factor receptor,CHEMBL394463,,CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2,352.37,1.09,6.0,1.0,98.08,CHEMBL203,0.0,,,,1
CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2,352.37,1.09,6.0,1.0,98.08,CHEMBL279,0.0,,,,1
CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2,Estrogen receptor,CHEMBL1585431,,CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2,352.37,1.09,6.0,1.0,98.08,CHEMBL206,4.4,IC50,40119.07,nM,0
CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,Epidermal growth factor receptor,CHEMBL394463,,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,242.32,3.48,2.0,1.0,37.3,CHEMBL203,0.0,,,,1
CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,242.32,3.48,2.0,1.0,37.3,CHEMBL279,0.0,,,,1
CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,Estrogen receptor,CHEMBL212675,,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,242.32,3.48,2.0,1.0,37.3,CHEMBL206,5.92,IC50,1210.0,nM,0
C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,Epidermal growth factor receptor,CHEMBL394463,,C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,477.58,5.98,5.0,2.0,62.16,CHEMBL203,0.0,,,,1
C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,477.58,5.98,5.0,2.0,62.16,CHEMBL279,0.0,,,,1
C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,Estrogen receptor,CHEMBL181404,,C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,477.58,5.98,5.0,2.0,62.16,CHEMBL206,9.1,IC50,0.8,nM,0
CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,Epidermal growth factor receptor,CHEMBL394463,,CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,537.7,6.72,7.0,1.0,76.07,CHEMBL203,0.0,,,,1
CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,537.7,6.72,7.0,1.0,76.07,CHEMBL279,0.0,,,,1
CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,Estrogen receptor,CHEMBL395291,,CCS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,537.7,6.72,7.0,1.0,76.07,CHEMBL206,9.32,Ki,0.48,nM,0
Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,Epidermal growth factor receptor,CHEMBL394463,,Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,298.29,3.19,5.0,3.0,90.9,CHEMBL203,0.0,,,,1
Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,298.29,3.19,5.0,3.0,90.9,CHEMBL279,0.0,,,,1
Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,Estrogen receptor,CHEMBL512579,,Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,298.29,3.19,5.0,3.0,90.9,CHEMBL206,4.99,IC50,10200.0,nM,0
CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,Epidermal growth factor receptor,CHEMBL394463,,CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,300.33,3.23,5.0,3.0,77.76,CHEMBL203,0.0,,,,1
CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,300.33,3.23,5.0,3.0,77.76,CHEMBL279,0.0,,,,1
CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,Estrogen receptor,CHEMBL190038,,CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,300.33,3.23,5.0,3.0,77.76,CHEMBL206,8.7,IC50,2.0,nM,0
CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,Epidermal growth factor receptor,CHEMBL394463,,CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,351.84,4.81,5.0,1.0,63.06,CHEMBL203,0.0,,,,1
CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,351.84,4.81,5.0,1.0,63.06,CHEMBL279,0.0,,,,1
CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,Estrogen receptor,CHEMBL3212870,,CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,351.84,4.81,5.0,1.0,63.06,CHEMBL206,5.41,IC50,3852.88,nM,0
COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccsc3c2=O)cc1OC,Epidermal growth factor receptor,CHEMBL394463,,COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccsc3c2=O)cc1OC,486.58,3.75,10.0,1.0,108.48,CHEMBL203,0.0,,,,1
COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccsc3c2=O)cc1OC,Vascular endothelial growth factor receptor 2,CHEMBL86531,,COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccsc3c2=O)cc1OC,486.58,3.75,10.0,1.0,108.48,CHEMBL279,0.0,,,,1
COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccsc3c2=O)cc1OC,Estrogen receptor,CHEMBL1608446,,COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccsc3c2=O)cc1OC,486.58,3.75,10.0,1.0,108.48,CHEMBL206,4.89,EC50,12756.66,nM,0
CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,Epidermal growth factor receptor,CHEMBL394463,,CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,440.51,7.88,2.0,1.0,46.53,CHEMBL203,0.0,,,,1
CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,440.51,7.88,2.0,1.0,46.53,CHEMBL279,0.0,,,,1
CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,Estrogen receptor,CHEMBL523138,,CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,440.51,7.88,2.0,1.0,46.53,CHEMBL206,6.14,Ki,724.0,nM,0
Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,Epidermal growth factor receptor,CHEMBL394463,,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,455.55,6.58,5.0,2.0,62.16,CHEMBL203,0.0,,,,1
Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,455.55,6.58,5.0,2.0,62.16,CHEMBL279,0.0,,,,1
Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,Estrogen receptor,CHEMBL390020,,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,455.55,6.58,5.0,2.0,62.16,CHEMBL206,9.68,Ki,0.21,nM,0
Oc1ccc(CCNc2nc(NCCCc3ccccc3)nc(N3CCNCC3)n2)cc1,Epidermal growth factor receptor,CHEMBL394463,,Oc1ccc(CCNc2nc(NCCCc3ccccc3)nc(N3CCNCC3)n2)cc1,433.56,2.69,8.0,4.0,98.23,CHEMBL203,0.0,,,,1
Oc1ccc(CCNc2nc(NCCCc3ccccc3)nc(N3CCNCC3)n2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Oc1ccc(CCNc2nc(NCCCc3ccccc3)nc(N3CCNCC3)n2)cc1,433.56,2.69,8.0,4.0,98.23,CHEMBL279,0.0,,,,1
Oc1ccc(CCNc2nc(NCCCc3ccccc3)nc(N3CCNCC3)n2)cc1,Estrogen receptor,CHEMBL150704,,Oc1ccc(CCNc2nc(NCCCc3ccccc3)nc(N3CCNCC3)n2)cc1,433.56,2.69,8.0,4.0,98.23,CHEMBL206,5.86,Ki,1380.0,nM,0
O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Epidermal growth factor receptor,CHEMBL394463,,O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,550.64,5.88,7.0,3.0,101.31,CHEMBL203,0.0,,,,1
O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Vascular endothelial growth factor receptor 2,CHEMBL86531,,O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,550.64,5.88,7.0,3.0,101.31,CHEMBL279,0.0,,,,1
O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Estrogen receptor,CHEMBL427496,,O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,550.64,5.88,7.0,3.0,101.31,CHEMBL206,8.52,IC50,3.05,nM,0
Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,Epidermal growth factor receptor,CHEMBL394463,THIOGENISTEIN,Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,286.31,3.95,5.0,3.0,73.83,CHEMBL203,0.0,,,,1
Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,THIOGENISTEIN,Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,286.31,3.95,5.0,3.0,73.83,CHEMBL279,0.0,,,,1
Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,Estrogen receptor,CHEMBL202996,THIOGENISTEIN,Oc1ccc(-c2coc3cc(O)cc(O)c3c2=S)cc1,286.31,3.95,5.0,3.0,73.83,CHEMBL206,4.25,IC50,55883.0,nM,0
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,Epidermal growth factor receptor,CHEMBL394463,,C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,477.58,6.12,5.0,2.0,62.16,CHEMBL203,0.0,,,,1
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,477.58,6.12,5.0,2.0,62.16,CHEMBL279,0.0,,,,1
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,Estrogen receptor,CHEMBL359633,,C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,477.58,6.12,5.0,2.0,62.16,CHEMBL206,9.3,IC50,0.5,nM,0
Cc1nnc(NC(=O)Cc2cccs2)s1,Epidermal growth factor receptor,CHEMBL394463,,Cc1nnc(NC(=O)Cc2cccs2)s1,239.32,2.09,5.0,1.0,54.88,CHEMBL203,0.0,,,,1
Cc1nnc(NC(=O)Cc2cccs2)s1,Vascular endothelial growth factor receptor 2,CHEMBL86531,,Cc1nnc(NC(=O)Cc2cccs2)s1,239.32,2.09,5.0,1.0,54.88,CHEMBL279,0.0,,,,1
